Load Time (ms),Sample Time (ms),Sample Runs,Sample Throughput (tokens/second),Prefill Time (ms),Prefill Tokens,Prefill Throughput (tokens/second),Decode Time (ms),Decode Runs,Decode Throughput (tokens/second),Total Time (ms),Total Tokens,model
3644.64,23.15,456,19695.07,3257.82,13.0,3.99,276138.75,455.0,1.65,280016.19,468.0,Llama2
3644.64,10.21,200,19598.24,11081.54375,70.0,3.98,119058.65,199.0,1.67,136832.26,269.0,Llama2
3644.64,17.35,346,19942.36,3746.48,15.0,4.0,206862.61,345.0,1.67,211009.88,360.0,Llama2
3644.64,25.23,500,19819.25,11081.54375,67.0,3.99,310783.46,499.0,1.61,328298.77,566.0,Llama2
3644.64,5.63,108,19172.73,11081.54375,53.0,4.0,63093.57,107.0,1.7,76454.75,160.0,Llama2
3644.64,2.61,53,20337.68,3516.85,14.0,3.98,29840.65,52.0,1.74,33398.81,66.0,Llama2
3644.64,24.61,500,20314.47,11081.54375,65.0,3.98,310463.07,499.0,1.61,327458.11,564.0,Llama2
3644.64,25.84,500,19349.85,11081.54375,73.0,3.99,311464.18,499.0,1.6,330965.31,574.0,Llama2
3644.64,11.84,234,19758.51,4556.5,18.0,3.95,137929.92,233.0,1.69,142721.74,251.0,Llama2
3644.64,21.38,414,19360.27,3021.97,12.0,3.97,249442.29,413.0,1.66,252999.11,425.0,Llama2
3644.64,22.98,454,19759.75,3022.4,12.0,3.97,274659.7,453.0,1.65,278281.97,465.0,Llama2
3644.64,15.23,299,19627.15,11081.54375,52.0,4.0,179491.84,298.0,1.66,192837.75,350.0,Llama2
3644.64,1.02,18,17733.99,11081.54375,73.0,3.96,10052.79,17.0,1.69,34543.7,114.0,Llama2
3644.64,25.64,500,19497.74,3515.53,14.0,3.98,305072.77,499.0,1.64,309302.81,513.0,Llama2
3644.64,25.17,500,19862.55,10526.83,42.0,3.99,307703.83,499.0,1.62,318924.71,541.0,Llama2
3644.64,24.77,500,20188.97,10761.91,43.0,4.0,308145.04,499.0,1.62,319602.68,542.0,Llama2
3644.64,19.95,394,19749.37,10486.93,42.0,4.0,238847.05,393.0,1.65,249819.84,435.0,Llama2
3644.64,4.82,89,18457.07,6742.41,27.0,4.0,51209.67,88.0,1.72,58036.76,115.0,Llama2
3644.64,21.0,412,19618.11,2521.75,10.0,3.97,248017.17,411.0,1.66,251075.03,421.0,Llama2
3644.64,25.32,500,19750.36,6996.63,28.0,4.0,306391.6,499.0,1.63,314099.38,527.0,Llama2
3644.64,25.43,500,19663.36,5304.38,21.0,3.96,305947.63,499.0,1.63,311955.95,520.0,Llama2
3644.64,24.96,500,20029.64,5511.33,22.0,3.99,305769.14,499.0,1.63,311972.82,521.0,Llama2
3644.64,24.3,500,20573.59,2540.07,10.0,3.94,304666.3,499.0,1.64,307884.14,509.0,Llama2
3644.64,20.33,401,19720.66,4534.65,18.0,3.97,241331.5,400.0,1.66,246384.8,418.0,Llama2
3644.64,0.77,14,18229.17,11081.54375,73.0,3.98,7600.08,13.0,1.71,27442.7,92.0,Llama2
3644.64,22.85,458,20047.27,2776.43,11.0,3.96,277420.45,457.0,1.65,280820.42,468.0,Llama2
3644.64,24.3,475,19545.72,3255.13,13.0,3.99,288797.39,474.0,1.64,292712.07,487.0,Llama2
3644.64,4.61,87,18859.74,4780.44,19.0,3.97,49854.17,86.0,1.73,54714.11,105.0,Llama2
3644.64,7.4,140,18921.48,3004.16,12.0,3.99,81264.7,139.0,1.71,84408.26,151.0,Llama2
3644.64,15.01,298,19854.75,2774.09,11.0,3.97,176873.26,297.0,1.68,179971.41,308.0,Llama2
3644.64,20.5,392,19117.29,6260.39,25.0,3.99,236557.61,391.0,1.65,243318.44,416.0,Llama2
3644.64,25.5,500,19611.69,5260.11,21.0,3.99,306049.19,499.0,1.63,312021.74,520.0,Llama2
3644.64,11.05,211,19096.75,3752.66,15.0,4.0,123944.89,210.0,1.69,127917.11,225.0,Llama2
3644.64,3.63,72,19823.79,2526.66,10.0,3.96,40894.6,71.0,1.74,43476.75,81.0,Llama2
3644.64,24.77,500,20188.15,5280.68,21.0,3.98,305767.57,499.0,1.63,311754.01,520.0,Llama2
3644.64,11.45,218,19034.31,2037.96,8.0,3.93,127894.64,217.0,1.7,130163.73,225.0,Llama2
3644.64,18.34,355,19351.32,5757.25,23.0,3.99,213069.3,354.0,1.66,219264.38,377.0,Llama2
3644.64,25.39,500,19696.67,11081.54375,73.0,3.99,310722.09,499.0,1.61,330448.82,575.0,Llama2
3644.64,13.43,271,20172.7,4447.0372392574045,20.0,57.39125,163550.64,271.0,1.66,163835.27,271.0,Llama2
3644.64,25.74,500,19428.04,10755.31,43.0,4.0,307774.08,499.0,1.62,319240.65,542.0,Llama2
3644.64,25.52,500,19589.41,11081.54375,48.0,4.01,308374.77,499.0,1.62,321058.2,547.0,Llama2
3644.64,15.51,300,19346.1,11081.54375,46.0,4.01,179822.54,299.0,1.66,191630.98,345.0,Llama2
3644.64,25.2,500,19838.12,2034.23,8.0,3.93,304604.42,499.0,1.64,307340.89,507.0,Llama2
3644.64,14.09,281,19948.89,11081.54375,73.0,3.83,189963.08,280.0,1.47,299900.57,700.0,Llama2
3644.64,25.62,500,19512.2,1797.59,7.0,3.89,306043.89,499.0,1.63,308555.19,506.0,Llama2
3644.64,21.25,423,19901.2,6497.8,26.0,4.0,256373.21,422.0,1.65,263411.84,448.0,Llama2
3644.64,23.45,469,20002.56,2787.83,11.0,3.95,284205.13,468.0,1.65,287629.27,479.0,Llama2
3644.64,3.56,70,19657.4,1805.49,7.0,3.88,39656.32,69.0,1.74,41520.16,76.0,Llama2
3644.64,25.38,500,19700.55,8534.97,34.0,3.98,307059.9,499.0,1.63,316300.38,533.0,Llama2
3644.64,17.55,344,19601.14,1321.91,5.0,3.78,205199.75,343.0,1.67,206939.67,348.0,Llama2
3644.64,24.64,500,20293.03,11081.54375,73.0,3.99,312921.12,499.0,1.59,336931.89,592.0,Llama2
3644.64,25.05,500,19956.89,11081.54375,73.0,3.96,317396.5,499.0,1.57,352737.57,636.0,Llama2
3644.64,6.56,132,20131.16,1554.69,6.0,3.86,76201.69,131.0,1.72,77869.66,137.0,Llama2
3644.64,15.56,301,19348.2,5264.0,21.0,3.99,179294.95,300.0,1.67,184903.03,321.0,Llama2
3644.64,25.37,500,19705.21,2557.05,10.0,3.91,304675.11,499.0,1.64,307942.7,509.0,Llama2
3644.64,25.42,500,19667.23,3018.33,12.0,3.98,304768.45,499.0,1.64,308490.23,511.0,Llama2
3644.64,25.88,500,19319.19,1552.54,6.0,3.86,304630.94,499.0,1.64,306893.09,505.0,Llama2
3644.64,1.27,26,20424.19,1064.62,4.0,3.76,14255.6,25.0,1.75,15338.31,29.0,Llama2
3644.64,16.08,314,19523.72,4783.02,19.0,3.97,187211.3,313.0,1.67,192362.19,332.0,Llama2
3644.64,1.52,30,19775.87,2046.04,8.0,3.91,16560.68,29.0,1.75,18628.59,37.0,Llama2
3644.64,26.04,500,19200.49,6772.0,27.0,3.99,306278.26,499.0,1.63,313750.41,526.0,Llama2
3644.64,25.97,500,19252.24,3510.06,14.0,3.99,305026.79,499.0,1.64,309249.33,513.0,Llama2
3644.64,19.64,390,19862.49,3519.53,14.0,3.98,234458.04,389.0,1.66,238458.04,403.0,Llama2
3644.64,7.09,132,18609.9,8277.36,33.0,3.99,76966.0,131.0,1.7,85374.53,164.0,Llama2
3644.64,25.45,500,19643.28,2281.05,9.0,3.95,304794.26,499.0,1.64,307789.39,508.0,Llama2
3644.64,25.67,500,19477.23,4781.72,19.0,3.97,305635.7,499.0,1.63,311133.94,518.0,Llama2
3644.64,25.06,500,19954.5,10252.66,41.0,4.0,307810.56,499.0,1.62,318759.17,540.0,Llama2
3644.64,25.1,500,19922.7,3744.36,15.0,4.01,304971.59,499.0,1.64,309408.7,514.0,Llama2
3644.64,20.17,400,19832.42,6241.51,25.0,4.01,241384.37,399.0,1.65,248128.01,424.0,Llama2
3644.64,25.66,500,19487.86,11081.54375,73.0,3.98,313619.8,499.0,1.59,337929.91,593.0,Llama2
3644.64,25.68,500,19469.65,10735.92,43.0,4.01,308094.38,499.0,1.62,319547.77,542.0,Llama2
3644.64,23.32,458,19635.58,8576.85,34.0,3.96,279135.86,457.0,1.64,288319.19,491.0,Llama2
3644.64,19.36,377,19470.12,11081.54375,52.0,4.0,228689.17,376.0,1.64,242151.49,428.0,Llama2
3644.64,25.32,500,19748.8,11081.54375,73.0,3.97,315770.92,499.0,1.58,345715.5,615.0,Llama2
3644.64,19.83,397,20022.19,3507.84,14.0,3.99,238844.75,396.0,1.66,242847.94,410.0,Llama2
3644.64,1.08,22,20427.11,5499.49,22.0,4.0,12033.14,21.0,1.75,17548.3,43.0,Llama2
3644.64,24.77,500,20189.78,3994.11,16.0,4.01,305345.72,499.0,1.63,310024.29,515.0,Llama2
3644.64,25.57,500,19557.22,4324.21,17.0,3.93,305426.34,499.0,1.63,310451.29,516.0,Llama2
3644.64,20.09,395,19661.52,1068.1,4.0,3.74,236953.3,394.0,1.66,238520.56,398.0,Llama2
3644.64,15.57,302,19398.77,3493.88,14.0,4.01,179763.41,301.0,1.67,183607.14,315.0,Llama2
3644.64,25.71,500,19443.9,11081.54375,73.0,3.98,311428.05,499.0,1.6,332472.77,580.0,Llama2
3644.64,20.78,408,19638.99,11081.54375,46.0,4.01,247723.11,407.0,1.64,259723.71,453.0,Llama2
3644.64,25.57,500,19550.34,6992.43,28.0,4.0,306317.43,499.0,1.63,314014.7,527.0,Llama2
3644.64,25.8,500,19382.1,3748.63,15.0,4.0,305371.49,499.0,1.63,309829.38,514.0,Llama2
3644.64,1.85,37,19989.2,2523.93,10.0,3.96,20591.58,36.0,1.75,23142.18,46.0,Llama2
3644.64,25.6,500,19529.72,5259.22,21.0,3.99,305898.54,499.0,1.63,311872.12,520.0,Llama2
3644.64,15.69,305,19435.42,11001.69,44.0,4.0,182788.43,304.0,1.66,194136.42,348.0,Llama2
3644.64,0.29,6,20547.95,8279.02,33.0,3.99,2874.48,5.0,1.74,11157.31,38.0,Llama2
3644.64,8.44,164,19440.49,11081.54375,56.0,4.0,96734.24,163.0,1.69,110872.93,219.0,Llama2
3644.64,15.09,295,19550.67,9524.26,38.0,3.99,176354.19,294.0,1.67,186214.97,332.0,Llama2
3644.64,3.45,65,18829.66,7458.54,30.0,4.02,37086.22,64.0,1.73,44601.33,94.0,Llama2
3644.64,9.19,178,19366.77,11081.54375,46.0,4.0,104979.45,177.0,1.69,116648.68,223.0,Llama2
3644.64,24.83,500,20137.74,1800.96,7.0,3.89,304287.01,499.0,1.64,306778.9,506.0,Llama2
3644.64,7.7,153,19872.71,11030.39,44.0,3.99,89717.55,152.0,1.69,100881.65,196.0,Llama2
3644.64,24.9,500,20078.71,2032.44,8.0,3.94,304860.33,499.0,1.64,307581.5,507.0,Llama2
3644.64,10.98,217,19757.81,4298.48,17.0,3.95,127587.23,216.0,1.69,132097.92,233.0,Llama2
3644.64,25.59,500,19542.7,10010.83,40.0,4.0,307523.93,499.0,1.62,318242.18,539.0,Llama2
3644.64,12.76,252,19746.12,2046.61,8.0,3.91,148503.53,251.0,1.69,150807.54,259.0,Llama2
3644.64,16.87,340,20150.54,2540.17,10.0,3.94,202790.43,339.0,1.67,205716.15,349.0,Llama2
3644.64,15.59,317,20330.94,3258.73,13.0,3.99,188710.16,316.0,1.67,192324.55,329.0,Llama2
3644.64,7.62,149,19551.24,11081.54375,46.0,4.01,87391.48,148.0,1.69,98999.08,194.0,Llama2
3644.64,25.52,500,19589.41,2764.51,11.0,3.98,305252.6,499.0,1.63,308731.59,510.0,Llama2
3644.64,10.71,203,18945.4,10992.84,44.0,4.0,120176.12,202.0,1.68,131384.29,246.0,Llama2
3644.64,24.71,494,19987.86,3745.88,15.0,4.0,301023.33,493.0,1.64,305445.74,508.0,Llama2
3644.64,3.86,73,18902.12,5769.52,23.0,3.99,41665.04,72.0,1.73,47498.51,95.0,Llama2
3644.64,18.4,370,20105.42,4310.56,17.0,3.94,221992.01,369.0,1.66,226742.45,386.0,Llama2
3644.64,25.06,500,19955.3,4530.42,18.0,3.97,305477.33,499.0,1.63,310704.49,517.0,Llama2
3644.64,6.37,119,18693.06,2771.55,11.0,3.97,68633.64,118.0,1.72,71522.88,129.0,Llama2
3644.64,2.6,51,19607.84,11081.54375,73.0,3.94,30089.98,50.0,1.66,73548.19,221.0,Llama2
3644.64,25.68,500,19473.44,5993.48,24.0,4.0,305953.15,499.0,1.63,312645.77,523.0,Llama2
3644.64,25.96,498,19184.1,6495.06,26.0,4.0,304951.62,497.0,1.63,312143.9,523.0,Llama2
3644.64,7.58,151,19931.36,3503.58,14.0,4.0,87686.43,150.0,1.71,91322.28,164.0,Llama2
3644.64,25.57,500,19557.22,3027.83,12.0,3.96,305177.36,499.0,1.64,308904.54,511.0,Llama2
3644.64,25.72,500,19438.61,4447.0372392574045,20.0,57.39125,304773.11,500.0,1.64,305491.32,500.0,Llama2
3644.64,22.44,431,19207.63,3270.61,13.0,3.97,260386.9,430.0,1.65,264236.22,443.0,Llama2
3644.64,1.03,18,17391.3,11081.54375,69.0,3.98,9945.83,17.0,1.71,27296.3,86.0,Llama2
3644.64,4.17,81,19438.44,6007.36,24.0,4.0,46417.15,80.0,1.72,52495.97,104.0,Llama2
3644.64,23.25,458,19698.08,3023.94,12.0,3.97,277751.36,457.0,1.65,281402.07,469.0,Llama2
3644.64,14.73,284,19283.0,3755.85,15.0,3.99,168573.23,283.0,1.68,172655.76,298.0,Llama2
3644.64,23.43,467,19935.97,6239.17,25.0,4.01,284210.0,466.0,1.64,291075.18,491.0,Llama2
3644.64,25.56,500,19559.52,6483.33,26.0,4.01,306278.58,499.0,1.63,313474.94,525.0,Llama2
3644.64,24.36,500,20529.67,2562.42,10.0,3.9,305055.62,499.0,1.64,308298.17,509.0,Llama2
3644.64,19.46,384,19737.86,3006.51,12.0,3.99,230717.92,383.0,1.66,234204.93,395.0,Llama2
3644.64,5.48,103,18785.34,4779.93,19.0,3.97,59314.93,102.0,1.72,64196.19,121.0,Llama2
3644.64,25.73,500,19436.35,3270.51,13.0,3.97,305108.16,499.0,1.64,309090.28,512.0,Llama2
3644.64,25.2,500,19840.48,6953.57,28.0,4.03,306836.98,499.0,1.63,314504.42,527.0,Llama2
3644.64,24.72,500,20226.54,5253.31,21.0,4.0,305684.66,499.0,1.63,311628.1,520.0,Llama2
3644.64,25.32,500,19745.68,3756.14,15.0,3.99,305076.15,499.0,1.64,309530.37,514.0,Llama2
3644.64,25.27,500,19787.87,2032.95,8.0,3.94,304843.4,499.0,1.64,307582.54,507.0,Llama2
3644.64,1.48,30,20297.7,7461.44,30.0,4.02,16666.01,29.0,1.74,24149.53,59.0,Llama2
3644.64,9.56,187,19554.53,3760.1,15.0,3.99,109430.22,186.0,1.7,113380.5,201.0,Llama2
3644.64,17.11,341,19927.54,4537.02,18.0,3.97,203863.05,340.0,1.67,208790.48,358.0,Llama2
3644.64,24.86,500,20111.01,11081.54375,73.0,3.97,316349.95,499.0,1.58,348975.52,626.0,Llama2
3644.64,20.27,402,19829.33,1091.78,4.0,3.66,241452.65,401.0,1.66,243063.47,405.0,Llama2
3644.64,25.48,500,19620.15,3515.63,14.0,3.98,305170.93,499.0,1.64,309401.38,513.0,Llama2
3644.64,7.22,137,18964.56,3495.07,14.0,4.01,79448.55,136.0,1.71,83076.25,150.0,Llama2
3644.64,25.4,500,19686.59,9271.6,37.0,3.99,307309.06,499.0,1.62,317290.69,536.0,Llama2
3644.64,11.82,229,19375.58,1790.72,7.0,3.91,134605.18,228.0,1.69,136638.49,235.0,Llama2
3644.64,17.29,340,19662.27,5512.8,22.0,3.99,203551.09,339.0,1.67,209468.95,361.0,Llama2
3644.64,25.39,500,19690.47,11081.54375,54.0,4.0,308728.76,499.0,1.62,322934.53,553.0,Llama2
3644.64,25.5,500,19605.54,6259.97,25.0,3.99,306343.5,499.0,1.63,313320.35,524.0,Llama2
3644.64,20.82,409,19642.69,11081.54375,46.0,4.01,248463.25,408.0,1.64,260470.33,454.0,Llama2
3644.64,25.48,500,19619.38,3500.19,14.0,4.0,305088.73,499.0,1.64,309294.06,513.0,Llama2
3644.64,25.06,500,19952.11,1556.45,6.0,3.85,304379.93,499.0,1.64,306646.33,505.0,Llama2
3644.64,9.84,189,19213.17,4786.88,19.0,3.97,110814.93,188.0,1.7,115793.78,207.0,Llama2
3644.64,25.38,500,19702.88,11081.54375,73.0,3.98,310827.41,499.0,1.61,330125.88,573.0,Llama2
3644.64,2.39,47,19689.99,5522.52,22.0,3.98,26446.62,46.0,1.74,32007.16,68.0,Llama2
3644.64,15.5,299,19291.57,5019.65,20.0,3.98,177951.09,298.0,1.67,183323.55,318.0,Llama2
3644.64,24.49,503,20535.64,10521.33,42.0,3.99,309718.75,502.0,1.62,320937.1,544.0,Llama2
3644.64,11.2,215,19193.0,11081.54375,57.0,4.0,127882.74,214.0,1.67,142343.13,271.0,Llama2
3644.64,1.75,34,19406.39,7988.69,32.0,4.01,18998.19,33.0,1.74,27012.74,65.0,Llama2
3644.64,25.91,500,19299.06,8279.87,33.0,3.99,306847.83,499.0,1.63,315829.75,532.0,Llama2
3644.64,25.15,496,19721.67,7210.71,29.0,4.02,304014.14,495.0,1.63,311926.34,524.0,Llama2
3644.64,24.41,500,20480.05,6732.11,27.0,4.01,306437.56,499.0,1.63,313841.27,526.0,Llama2
3644.64,24.59,500,20335.95,5507.26,22.0,3.99,306228.27,499.0,1.63,312429.77,521.0,Llama2
3644.64,25.36,500,19715.31,5343.67,21.0,3.93,305748.07,499.0,1.63,311804.26,520.0,Llama2
3644.64,25.35,491,19368.84,4545.69,18.0,3.96,299567.61,490.0,1.64,304802.83,508.0,Llama2
3644.64,22.04,435,19738.63,11081.54375,52.0,4.01,265484.96,434.0,1.63,279040.82,486.0,Llama2
3644.64,1.08,22,20389.25,2277.57,9.0,3.95,11976.06,21.0,1.75,14268.42,30.0,Llama2
3644.64,19.65,397,20206.65,8785.54,35.0,3.98,240313.98,396.0,1.65,249590.43,431.0,Llama2
3644.64,25.13,500,19895.75,5522.06,22.0,3.98,305761.7,499.0,1.63,311989.1,521.0,Llama2
3644.64,24.82,500,20145.04,3769.19,15.0,3.98,305354.92,499.0,1.63,309833.36,514.0,Llama2
3644.64,8.1,154,19021.74,5753.29,23.0,4.0,89883.12,153.0,1.7,95787.93,176.0,Llama2
3644.64,25.63,500,19506.87,5493.5,22.0,4.0,306001.02,499.0,1.63,312209.72,521.0,Llama2
3644.64,15.05,299,19861.83,2281.22,9.0,3.95,177403.86,298.0,1.68,180011.78,307.0,Llama2
3644.64,19.24,374,19438.67,2301.46,9.0,3.91,224073.53,373.0,1.66,226842.56,382.0,Llama2
3644.64,25.57,500,19556.46,4765.05,19.0,3.99,305512.87,499.0,1.63,310985.38,518.0,Llama2
3644.64,24.6,500,20324.38,11081.54375,70.0,3.98,310785.01,499.0,1.61,329048.14,569.0,Llama2
3644.64,20.97,404,19269.29,2277.35,9.0,3.95,243180.09,403.0,1.66,245984.09,412.0,Llama2
3644.64,20.15,405,20097.26,4544.46,18.0,3.96,244105.24,404.0,1.66,249153.75,422.0,Llama2
3644.64,25.82,500,19367.08,3517.78,14.0,3.98,305177.47,499.0,1.64,309399.09,513.0,Llama2
3644.64,25.62,500,19517.53,11081.54375,73.0,3.99,310783.29,499.0,1.61,330533.03,575.0,Llama2
3644.64,23.25,452,19437.52,11081.54375,73.0,3.98,279357.47,451.0,1.61,300341.09,532.0,Llama2
3644.64,25.32,500,19748.02,1806.86,7.0,3.87,304461.07,499.0,1.64,306951.91,506.0,Llama2
3644.64,23.71,463,19530.92,6266.98,25.0,3.99,281892.91,462.0,1.64,288797.5,487.0,Llama2
3644.64,1.71,30,17533.61,11081.54375,72.0,3.99,17003.06,29.0,1.71,35089.29,101.0,Llama2
3644.64,25.99,500,19239.65,3036.98,12.0,3.95,304934.65,499.0,1.64,308699.34,511.0,Llama2
3644.64,25.52,500,19590.17,4814.9,19.0,3.95,305510.59,499.0,1.63,311035.11,518.0,Llama2
3644.64,9.2,168,18252.93,7459.69,30.0,4.02,98522.53,167.0,1.7,106159.32,197.0,Llama2
3644.64,17.71,349,19709.72,10747.59,43.0,4.0,210333.56,348.0,1.65,221506.06,391.0,Llama2
3644.64,4.32,79,18295.51,11081.54375,61.0,4.0,45961.26,78.0,1.7,61280.05,139.0,Llama2
3644.64,25.02,483,19303.78,4786.29,19.0,3.97,294495.73,482.0,1.64,299961.89,501.0,Llama2
3644.64,22.98,451,19621.49,2794.09,11.0,3.94,272827.99,450.0,1.65,276230.62,461.0,Llama2
3644.64,11.25,215,19106.02,11081.54375,51.0,3.99,127621.24,214.0,1.68,140606.46,265.0,Llama2
3644.64,25.27,500,19785.52,3776.8,15.0,3.97,305291.74,499.0,1.63,309770.09,514.0,Llama2
3644.64,2.67,47,17629.41,11081.54375,73.0,3.99,27111.8,46.0,1.7,46942.62,125.0,Llama2
3644.64,15.16,292,19265.03,2057.09,8.0,3.89,173119.23,291.0,1.68,175508.05,299.0,Llama2
3644.64,25.07,500,19947.34,2529.07,10.0,3.95,304696.78,499.0,1.64,307930.45,509.0,Llama2
3644.64,22.77,445,19539.83,4000.16,16.0,4.0,269610.34,444.0,1.65,274206.95,460.0,Llama2
3644.64,4.28,81,18934.08,7463.02,30.0,4.02,46542.83,80.0,1.72,54081.85,110.0,Llama2
3644.64,25.47,500,19630.17,2280.65,9.0,3.95,304499.61,499.0,1.64,307494.34,508.0,Llama2
3644.64,25.51,500,19599.39,1581.49,6.0,3.79,304318.79,499.0,1.64,306618.6,505.0,Llama2
3644.64,16.79,326,19415.16,2297.39,9.0,3.92,194287.01,325.0,1.67,196980.55,334.0,Llama2
3644.64,5.32,108,20308.39,4525.79,18.0,3.98,62235.26,107.0,1.72,66848.96,125.0,Llama2
3644.64,25.03,500,19978.42,9247.09,37.0,4.0,307207.19,499.0,1.62,317148.76,536.0,Llama2
3644.64,25.93,500,19284.17,5006.23,20.0,4.0,305922.85,499.0,1.63,311653.23,519.0,Llama2
3644.64,13.25,254,19177.05,6980.17,28.0,4.01,150801.93,253.0,1.68,158066.71,281.0,Llama2
3644.64,25.73,500,19430.3,3524.23,14.0,3.97,305294.75,499.0,1.63,309539.14,513.0,Llama2
3644.64,1.78,33,18560.18,3500.97,14.0,4.0,18294.18,32.0,1.75,21821.46,46.0,Llama2
3644.64,24.99,500,20010.41,4787.28,19.0,3.97,305673.89,499.0,1.63,311170.9,518.0,Llama2
3644.64,24.98,500,20017.62,4006.87,16.0,3.99,305361.14,499.0,1.63,310072.75,515.0,Llama2
3644.64,25.36,500,19719.98,5755.73,23.0,4.0,305884.22,499.0,1.63,312354.68,522.0,Llama2
3644.64,24.79,491,19805.57,2306.48,9.0,3.9,298686.41,490.0,1.64,301680.88,499.0,Llama2
3644.64,25.29,500,19769.1,2036.98,8.0,3.93,304567.23,499.0,1.64,307313.41,507.0,Llama2
3644.64,17.58,344,19572.14,3017.41,12.0,3.98,205414.05,343.0,1.67,208846.57,355.0,Llama2
3644.64,2.87,57,19839.89,1085.08,4.0,3.69,32057.24,56.0,1.75,33186.03,60.0,Llama2
3644.64,25.74,500,19423.51,2538.94,10.0,3.94,305088.51,499.0,1.64,308339.16,509.0,Llama2
3644.64,25.1,500,19921.91,11081.54375,73.0,3.98,312249.82,499.0,1.6,334820.41,586.0,Llama2
3644.64,3.91,71,18153.92,9020.28,36.0,3.99,40728.76,70.0,1.72,49815.17,106.0,Llama2
3644.64,25.33,500,19739.44,8537.12,34.0,3.98,307323.17,499.0,1.62,316573.49,533.0,Llama2
3644.64,5.48,108,19693.65,6732.79,27.0,4.01,62420.67,107.0,1.71,69245.12,134.0,Llama2
3644.64,8.35,166,19892.15,11081.54375,63.0,4.01,98154.34,165.0,1.68,114004.11,228.0,Llama2
3644.64,0.95,19,19937.04,11081.54375,73.0,3.94,10787.3,18.0,1.67,54944.23,192.0,Llama2
3644.64,17.91,364,20322.71,11081.54375,73.0,3.99,221797.12,363.0,1.64,241782.67,441.0,Llama2
3644.64,25.13,500,19899.71,6236.39,25.0,4.01,306378.08,499.0,1.63,313315.25,524.0,Llama2
3644.64,25.5,500,19604.77,4997.57,20.0,4.0,306004.05,499.0,1.63,311714.52,519.0,Llama2
3644.64,25.53,500,19582.5,3734.28,15.0,4.02,305338.0,499.0,1.63,309792.07,514.0,Llama2
3644.64,17.8,341,19151.92,11081.54375,71.0,3.99,206708.45,340.0,1.64,224924.74,411.0,Llama2
3644.64,22.6,443,19600.04,6487.16,26.0,4.01,268766.59,442.0,1.64,275855.54,468.0,Llama2
3644.64,3.57,72,20145.5,11081.54375,61.0,4.0,41718.01,71.0,1.7,57003.32,132.0,Llama2
3644.64,24.93,500,20054.55,11081.54375,52.0,4.0,308480.26,499.0,1.62,322175.58,551.0,Llama2
3644.64,19.57,391,19981.6,5024.45,20.0,3.98,235443.76,390.0,1.66,240947.14,410.0,Llama2
3644.64,15.97,313,19598.02,11081.54375,65.0,3.98,188792.27,312.0,1.65,205483.43,377.0,Llama2
3644.64,4.92,92,18691.59,11081.54375,73.0,3.98,54058.05,91.0,1.68,74510.15,172.0,Llama2
3644.64,25.75,500,19413.71,3757.65,15.0,3.99,305421.87,499.0,1.63,309902.78,514.0,Llama2
3644.64,14.49,286,19737.75,7718.09,31.0,4.02,170490.69,285.0,1.67,178532.17,316.0,Llama2
3644.64,15.23,297,19500.98,3498.0,14.0,4.0,176554.33,296.0,1.68,180394.49,310.0,Llama2
3644.64,19.63,385,19611.84,6011.88,24.0,3.99,231895.55,384.0,1.66,238382.63,408.0,Llama2
3644.64,20.45,395,19319.18,7467.34,30.0,4.02,238734.98,394.0,1.65,246714.31,424.0,Llama2
3644.64,12.12,241,19887.77,7723.67,31.0,4.01,142758.73,240.0,1.68,150727.4,271.0,Llama2
3644.64,24.59,500,20332.64,11081.54375,73.0,3.9,333121.7,499.0,1.5,403466.27,771.0,Llama2
3644.64,25.15,500,19882.3,5759.22,23.0,3.99,305903.79,499.0,1.63,312369.09,522.0,Llama2
3644.64,25.2,500,19842.06,11081.54375,73.0,3.97,314352.28,499.0,1.59,342028.3,606.0,Llama2
3644.64,24.97,500,20025.63,3770.34,15.0,3.98,305212.91,499.0,1.63,309677.3,514.0,Llama2
3644.64,18.96,375,19774.31,11081.54375,55.0,4.0,227309.49,374.0,1.65,241528.29,429.0,Llama2
3644.64,15.82,303,19155.39,9746.09,39.0,4.0,181496.08,302.0,1.66,191598.48,341.0,Llama2
3644.64,23.74,466,19627.66,11081.54375,73.0,3.83,326239.54,465.0,1.43,411128.95125,820.5,Llama2
3644.64,25.32,500,19749.58,4008.99,16.0,3.99,305551.66,499.0,1.63,310263.98,515.0,Llama2
3644.64,0.35,7,20172.91,5505.28,22.0,4.0,3419.3,6.0,1.75,8928.96,28.0,Llama2
3644.64,25.1,500,19920.32,3756.03,15.0,3.99,305306.24,499.0,1.63,309763.85,514.0,Llama2
3644.64,19.11,373,19515.51,11081.54375,59.0,4.0,226342.3,372.0,1.64,241570.89,431.0,Llama2
3644.64,25.6,500,19533.54,3034.8,12.0,3.95,305353.71,499.0,1.63,309095.94,511.0,Llama2
3644.64,3.32,66,19861.57,2768.78,11.0,3.97,37398.68,65.0,1.74,40221.39,76.0,Llama2
3644.64,25.63,500,19511.43,2563.63,10.0,3.9,305125.11,499.0,1.64,308404.14,509.0,Llama2
3644.64,6.51,121,18583.93,3249.24,13.0,4.0,69864.51,120.0,1.72,73233.33,133.0,Llama2
3644.64,25.74,500,19427.28,9019.1,36.0,3.99,307285.44,499.0,1.62,317016.9,535.0,Llama2
